"Maker and Month Wise Data for Madhya Pradesh (2025)"

"Maker","2025-Jan","2025-Feb","2025-Mar","2025-Apr","2025-May","2025-Jun","2025-Jul","2025-Aug","2025-Sep","2025-Oct","2025-Nov","2025-Dec","Total"
"3S INDUSTRIES PRIVATE LIMITED","33","16","21","15","30","16","21","25","13","10","15","12","227"
"A D AGRO WORKS","0","0","4","1","0","0","0","2","7","3","1","2","20"
"A K GUPTA & CO.","0","0","0","0","0","0","0","0","0","1","1","0","2"
"A P I MOTORS PVT LTD","1","12","6","5","10","10","9","4","4","8","9","5","83"
"A.V.AUTOMOTIVES PVT LTD","12","16","6","11","14","13","11","11","6","16","21","10","147"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AADHYA ENTERPRISES","1","0","0","0","1","0","0","0","0","0","0","0","2"
"AAHANA COMMERCE PVT LTD","0","0","1","0","0","0","0","0","0","0","1","0","2"
"AAKK AUTO PVT LTD","0","0","0","0","0","0","2","1","1","1","0","0","5"
"ACCRETION POWER AUTOS","0","0","0","0","0","0","0","0","0","0","0","1","1"
"ACTION CONSTRUCTION EQUIPMENT LTD.","78","42","66","62","63","67","36","32","41","29","60","42","618"
"ADRIS ELECTRIC PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"AERODRIVE PVT LTD","0","0","0","0","0","5","0","0","1","2","4","3","15"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","2","7","11","1","4","1","6","8","3","6","0","9","58"
"AJAX ENGINEERING LTD","37","23","39","36","30","42","10","11","12","15","20","23","298"
"AKG INTERNATIONAL","0","0","0","0","0","0","0","5","10","25","24","23","87"
"ALLFINE INDUSTRIES PVT LTD","8","9","1","3","10","19","16","16","20","28","11","14","155"
"ALPHA SERVICES","1","0","0","0","0","0","0","0","0","0","0","0","1"
"ALTIER ELECTRIC VEHICLES PVT LTD","31","12","27","29","37","19","48","31","36","39","25","31","365"
"ALTIGREEN PROPULSION LABS PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AMAN ELECTRIC VEHICLES","0","0","0","0","0","0","0","0","0","0","11","17","28"
"AMAR ENGG. WORKS","0","0","0","0","0","0","0","0","0","0","0","1","1"
"AMARJEET HARVESTER INDUSTRY","0","0","0","0","0","0","0","0","2","0","0","2","4"
"AMBIKA INDUSTRIES","4","1","4","7","0","1","8","3","3","2","2","4","39"
"AMPERE VEHICLES PRIVATE LIMITED","0","1","3","2","1","0","0","0","0","0","0","0","7"
"APM AUTO SALES","10","3","12","4","10","6","11","10","6","11","9","4","96"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","0","1","2","10","2","2","0","1","0","1","19"
"ASHMA-MOTORS PVT LTD","0","0","0","0","0","0","2","2","0","2","0","1","7"
"ASHOK LEYLAND LTD","447","504","522","455","379","362","391","390","523","736","592","389","5690"
"ATHER ENERGY LTD","374","430","445","438","559","575","751","968","961","2162","1230","848","9741"
"ATTOLENT AUTO GROUP PVT LTD","2","0","3","0","0","0","2","0","0","0","0","0","7"
"ATUL AUTO LTD","241","187","213","158","199","144","218","220","207","254","346","214","2601"
"ATUL GREENTECH PRIVATE LIMITED","10","8","11","5","3","6","5","6","9","8","10","5","86"
"ATUT SANGAM","9","9","6","7","10","10","12","14","4","3","17","13","114"
"AUDI AG","1","0","0","0","0","1","4","1","0","0","0","0","7"
"AUTOECO GREEN ENERGY PVT LTD","4","5","1","0","4","0","1","4","4","7","5","1","36"
