"Maker and Month Wise Data for West Bengal (2025)"

"Maker","2025-Jan","2025-Feb","2025-Mar","2025-Apr","2025-May","2025-Jun","2025-Jul","2025-Aug","2025-Sep","2025-Oct","2025-Nov","2025-Dec","Total"
"AAHANA COMMERCE PVT LTD","157","139","117","65","92","91","120","107","161","85","654","1629","3417"
"ACTION CONSTRUCTION EQUIPMENT LTD.","39","38","49","44","29","54","18","14","10","8","16","16","335"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","0","0","0","0","0","2","5","1","0","1","1","2","12"
"ADIDEV TECHNOA PVT LTD","11","14","16","13","13","13","7","13","23","14","198","542","877"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","1","1","0","0","1","4","2","2","0","0","1","12"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","3","3","1","0","0","1","0","1","0","0","0","7","16"
"AJAX ENGINEERING LTD","11","5","7","5","3","10","2","2","1","4","4","4","58"
"ALL TERRAIN CRANE","1","1","0","0","0","0","0","1","0","0","0","0","3"
"ALTIER ELECTRIC VEHICLES PVT LTD","5","5","2","0","1","0","1","0","0","0","0","0","14"
"AMARJEET HARVESTER INDUSTRY","0","0","0","0","2","0","0","0","0","0","0","0","2"
"AMPERE VEHICLES PRIVATE LIMITED","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ANJ TECH","0","0","0","0","0","0","0","0","0","0","0","21","21"
"ANJALI TRADERS","3","1","2","1","0","3","2","0","0","2","13","145","172"
"APOLLO CARMIX EQUIPMENTS PVT LTD","1","0","1","0","0","0","0","0","0","0","0","0","2"
"APSARA ENTERPRISE","109","103","95","68","76","86","64","98","74","128","434","766","2101"
"ARPITA E VEHICLES","0","0","0","0","0","0","0","0","0","0","0","69","69"
"ARROW AUTOMOTIVE","23","14","11","10","41","17","18","28","74","39","142","425","842"
"ASHMA-MOTORS PVT LTD","9","4","3","2","0","8","5","3","6","4","21","34","99"
"ASHOK LEYLAND LTD","495","464","496","484","453","352","510","382","411","295","416","501","5259"
"ATHER ENERGY LTD","154","123","178","175","211","189","204","175","215","265","302","226","2417"
"ATUL AUTO LTD","0","0","0","3","3","1","0","0","2","0","0","0","9"
"ATUL GREENTECH PRIVATE LIMITED","0","0","1","0","2","0","0","2","2","1","1","2","11"
"AUDI AG","0","2","1","0","3","0","0","1","1","0","3","0","11"
"AUTOHAUS PRIVATE LIMITED","0","0","0","0","0","0","0","0","0","0","0","3","3"
"AUTOMOBILI LAMBORGHINI S.P.A","0","0","0","0","1","0","0","0","0","0","1","0","2"
"AVL ELECTRIC VEHICLES PVT LTD","0","0","0","3","3","2","11","4","1","0","5","18","47"
"B24 ROKET EV","0","0","0","0","4","1","1","1","1","9","0","5","22"
"BABA E RICKSHAW & C BATTERIES","0","0","0","0","0","0","0","0","0","0","1","0","1"
"BABAJI ENGINEERING TRAILOR WORKS","0","1","0","1","0","1","1","1","2","2","0","3","12"
"BAJAJ AUTO LTD","10870","10033","10156","11767","11505","11161","9087","7854","11247","17250","13247","10573","134750"
"BALURGHAT AUTOMOBILES AND ENGINEERING","0","0","0","0","0","5","2","2","0","3","1","5","18"
"BANDHAN ELECTRIC VEHICLES LLP","11","11","22","18","32","33","46","56","122","74","200","434","1059"
"BATTRE ELECTRIC MOBLITY PVT LTD","0","0","5","1","1","1","2","3","2","0","0","0","15"
"BAXY LTD","0","0","1","1","2","3","10","3","0","0","0","5","25"
"BEAUTY ENGINEERING WORKS","0","0","0","0","1","1","2","2","0","0","8","4","18"
"BENTINCK INDUSTRIES PVT. LTD.","1","2","0","4","6","7","13","8","62","17","73","143","336"
"BEST WAY AGENCIES PVT LTD","0","0","0","0","0","0","1","0","0","0","4","20","25"
"BIG BULL TRADER PVT LTD","304","200","234","143","203","185","254","245","258","206","580","1074","3886"
"BLUE EDGE TRADE VENTURE PVT. LTD","0","0","0","0","0","0","0","0","0","0","0","10","10"
"BMW INDIA PVT LTD","89","55","59","62","52","70","59","50","89","80","96","92","853"
"BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD","6","4","3","2","5","0","0","7","0","1","0","4","32"
"BOUNCE ELECTRIC 1 PVT LTD","0","4","0","0","0","0","0","0","0","0","0","0","4"
"BULL MACHINES PVT LTD","0","4","0","2","0","5","0","0","1","0","0","0","12"
"BYD INDIA PRIVATE LIMITED","6","7","8","15","16","20","22","14","22","24","15","7","176"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","9","3","5","5","8","12","1","2","1","0","5","2","53"
"CATERPILLAR INDIA PRIVATE LIMITED","8","5","5","4","6","13","1","1","1","4","0","5","53"
"CLASSIC LEGENDS PVT LTD","137","92","110","107","106","101","79","84","166","235","227","151","1595"
"CNH INDUSTRIAL (INDIA) PVT LTD","36","37","24","15","37","45","64","45","45","28","50","69","495"
"CONVENIENT MACHINES PVT LTD","0","0","0","0","0","2","0","0","0","0","0","0","2"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","25","22","35","19","41","43","31","5","14","22","7","19","283"
"DASMESH MECHANICAL WORKS PVT.LTD","0","0","0","0","0","0","1","0","0","0","0","1","2"
"DAVE EXIM PVT LTD","25","5","6","2","3","9","11","10","18","13","102","490","694"
"DE EUSI MOTORS PVT LTD.","89","32","43","35","37","33","64","76","64","36","63","221","793"
"DELTA AUTOCORP LTD","2","2","1","5","4","4","1","0","1","1","10","49","80"
"DEVAM ELECTRIC VEHICLES PVT LTD","2","3","0","1","1","0","1","3","0","0","0","0","11"
"DHAR IN PVT LTD","1","1","0","1","0","0","1","0","0","3","6","40","53"
"DHAR INTERNATIONAL","0","0","0","0","0","0","0","0","0","0","2","2","4"
"DHRITI ENTERPRISES","0","0","0","0","0","0","0","0","0","0","0","11","11"
"DILLI ELECTRIC AUTO PVT LTD","9","12","4","7","2","5","3","2","1","1","145","562","753"
"DOOARS HINDUSTAN PVT LTD","0","0","0","0","0","0","0","0","5","7","13","52","77"
"DOOSAN BOBCAT INDIA PVT LTD","2","2","0","0","0","0","1","0","0","1","0","1","7"
"DUCATI INDIA PVT LTD","5","1","1","1","1","0","1","0","1","0","2","0","13"
"DYS IMPEX PRIVATE LIMITED","70","71","101","38","69","51","37","70","47","27","161","776","1518"
"EEVEE ENGINEERING PVT LTD","0","0","0","0","0","0","0","0","0","0","5","16","21"
"EFEV CHARGING SOLUTION PVT LTD","0","0","0","6","7","6","3","3","7","4","2","17","55"
"EICHER TRACTORS","66","36","37","66","73","80","93","70","61","65","75","52","774"
"ELECTRA INTERNATIONAL","0","38","32","12","18","11","29","13","24","15","18","47","257"
"ELECTRO ARO AUTOMOTIVE PVT LTD","0","0","0","0","0","0","0","0","0","0","0","19","19"
"ELEPHANTA INDUSTRIES PVT LTD","0","1","0","0","0","0","0","0","0","0","0","3","4"
"ENERGY ELECTRIC VEHICLES","10","6","9","8","6","5","3","0","8","2","6","21","84"
"ENGINIA VEHICLES PVT LTD","108","52","81","60","25","40","40","33","34","21","122","536","1152"
"ENTICE IMPEX PVT LTD","0","0","0","0","7","0","4","2","0","0","1","2","16"
"ERISHA E MOBILITY PVT LTD","0","0","0","1","1","0","0","0","0","0","0","0","2"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","50","41","53","48","93","78","90","73","54","55","90","118","843"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","37","29","27","25","27","21","14","8","6","11","14","14","233"
"EULER MOTORS PVT LTD","7","7","21","15","12","7","14","8","19","10","19","22","161"
"EXIDE INDUSTRIES LTD","28","32","20","27","31","50","53","46","66","39","118","240","750"
"FEDE INDUSTRIES PVT LTD","139","90","98","79","117","100","163","179","236","203","1170","1694","4268"
"FIORI CONCRETE MACHINES INDIA PVT LTD","0","3","1","0","0","3","0","0","0","0","0","1","8"
"FORCE MOTORS LIMITED","63","93","90","91","55","55","54","81","152","28","114","62","938"
"FRED INDIA PVT LTD","0","1","1","0","0","3","0","0","0","0","0","0","5"
"FRN MOTORS PVT LTD","0","1","0","0","0","2","0","2","1","0","14","46","66"
"G.K. RICKSHAW LTD","25","9","9","12","7","3","11","30","35","19","182","296","638"
"GALAXY ELECTRIC VEHICLES","0","0","0","0","0","0","0","0","0","0","0","13","13"
"GKON ELECTRIC MOTOR VEHICLES PVT LTD","3","26","17","10","18","20","21","10","22","6","92","215","460"
"GO GREEN EOT (ENERGY OF THINGS) PVT LTD","0","0","0","0","0","0","0","0","0","0","15","0","15"
"GODAWARI ELECTRIC MOTORS PVT LTD","2","7","7","2","4","2","0","1","2","0","1","1","29"
"GODREJ & BOYCE MFG. CO. LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"GODREJ AND BOYCE MFG CO LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"GOPE AUTO INDUSTRIES","0","0","0","0","1","0","5","0","3","3","33","71","116"
"GOREEN E-MOBILITY PVT LTD","0","0","30","44","61","0","0","0","0","0","0","0","135"
"GREAVES ELECTRIC MOBILITY LTD","31","94","207","147","130","115","146","218","126","186","232","141","1773"
"GREEN VALLEY MOTORS","0","0","0","1","0","1","1","2","1","0","0","0","6"
"GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO)","0","1","0","2","0","0","0","0","1","2","2","1","9"
"GURU NANAK AGRI ENGG WORKS","0","0","0","1","0","0","0","0","0","0","0","0","1"
"HAITEK AUTOMOTIVE PVT LTD","20","22","7","11","4","12","22","22","27","17","68","101","333"
"HARIKSHA ENTERPRISES PVT LTD","0","0","0","0","0","0","0","0","0","0","7","31","38"
