"Maker and Month Wise Data for Odisha (2025)"

"Maker","2025-Jan","2025-Feb","2025-Mar","2025-Apr","2025-May","2025-Jun","2025-Jul","2025-Aug","2025-Sep","2025-Oct","2025-Nov","2025-Dec","Total"
"A.V.AUTOMOTIVES PVT LTD","0","27","33","0","2","0","0","0","1","0","0","3","66"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","0","0","0","0","1","0","0","0","0","0","0","1"
"AAHANA COMMERCE PVT LTD","4","4","2","5","8","9","14","13","10","17","19","16","121"
"ACTION CONSTRUCTION EQUIPMENT LTD.","32","39","58","36","32","46","18","19","18","16","18","21","353"
"ADISHWAR AUTO RIDE INDIA PVT LTD","0","0","0","0","0","0","0","1","0","0","0","0","1"
"AERODRIVE PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"AJAX ENGINEERING LTD","30","43","58","42","22","39","22","13","22","26","21","17","355"
"AJAY ENGG WORKS & EQUIP PLTD SAMBALPUR PARDHIAPALI","1","0","0","0","1","0","1","2","0","5","4","7","21"
"AJAY ENTERPRISES TRAILOR NABARANGPUR TOWN","3","5","9","14","29","2","0","0","22","2","0","3","89"
"ALL TERRAIN CRANE","1","3","2","0","0","1","0","1","0","0","0","0","8"
"ALPHA SERVICES","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ALTIGREEN PROPULSION LABS PVT LTD","1","0","0","0","0","0","0","0","0","0","0","0","1"
"AMAN AGRO INDUSTRIES","0","0","1","0","0","0","0","0","1","0","0","0","2"
"AMAN ENTERPRISES BHPATNA","12","6","11","5","19","3","7","6","18","16","15","14","132"
"AMMANN INDIA PVT LTD","1","2","0","1","0","4","0","0","1","0","1","0","10"
"AMPERE VEHICLES PRIVATE LIMITED","0","0","1","0","0","0","0","0","0","0","0","0","1"
"AMRIT ENGINEERING WORKS ANGUL HEMASURPADA","2","4","3","4","2","4","0","0","0","1","0","0","20"
"ANWAR ENGINEERING RAYAGADA","0","0","3","6","3","2","0","5","0","1","0","8","28"
"APOLLO CARMIX EQUIPMENTS PVT LTD","3","4","5","0","2","2","0","0","3","2","2","2","25"
"APTEC EQUIPMENT PRIVATE LIMITED","1","0","0","1","0","6","0","0","0","0","0","0","8"
"ARROW AUTOMOTIVE","0","0","0","0","0","0","0","0","0","1","0","0","1"
"ASHOK LEYLAND LTD","507","410","451","490","378","293","338","376","274","419","384","394","4714"
"ASHOKA INDUSTRIES BOLANGIR DUMERPALI","1","0","0","0","2","0","0","0","0","0","0","0","3"
"ATHER ENERGY LTD","424","365","516","490","428","466","624","623","789","1235","879","1109","7948"
"ATUL AUTO LTD","126","125","140","110","101","104","138","93","139","213","143","141","1573"
"ATUL GREENTECH PRIVATE LIMITED","2","2","0","2","1","0","0","1","0","3","1","4","16"
"ATUMOBILE PVT LTD","0","0","0","0","0","0","0","0","0","1","0","0","1"
"AUDI AG","0","0","0","0","0","0","0","0","1","0","2","1","4"
"AUTOMOBILI LAMBORGHINI S.P.A","0","1","0","1","1","0","0","0","0","0","0","0","3"
"B24 ROKET EV","0","0","0","0","1","0","0","0","0","0","0","0","1"
"BABA HARIDAS FABRICATION PAPADAHANDI NGPR","0","0","0","5","1","0","0","0","0","0","0","0","6"
"BAJAJ AUTO LTD","6891","6921","8396","6978","6791","6443","5577","4775","7138","12318","6281","6639","85148"
"BALAN ENGINEERING PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"BANKU BODY BUILDER","0","0","0","0","0","1","0","0","0","0","0","0","1"
"BANKU BODY BUILDERS CHANDIKHOLE KUAKHIA","2","0","1","0","0","0","1","0","1","1","0","1","7"
"BASUDEB ENGINEERING CUTTACK KHAPURIA MADHUPATNA","6","1","10","1","1","1","1","3","2","0","5","0","31"
"BASUDEB ENGINEERING, CUTTACK","1","0","1","0","0","0","0","0","0","0","0","0","2"
"BATTRE ELECTRIC MOBLITY PVT LTD","16","13","6","6","5","5","9","4","9","12","11","8","104"
"BAUTI ENGINEERING NAYAGARH ITAMATI","0","1","0","0","2","0","2","0","0","0","3","0","8"
"BAXY LTD","1","0","1","1","0","3","4","1","4","6","5","4","30"
"BEML LIMITED","0","0","1","0","0","0","0","0","0","0","0","0","1"
"BEST WAY AGENCIES PVT LTD","4","33","28","16","16","22","37","24","25","34","35","20","294"
"BGAUSS AUTO PRIVATE LIMITED","7","7","9","4","3","9","9","7","5","19","18","15","112"
"BHAVE ELECTRIC VEHICLES PVT LTD","0","0","0","0","0","2","3","1","0","0","2","0","8"
"BIDISHA ENTERPRISES PVT LTD MAYURBHANJ RAIRANGPUR","2","2","5","0","1","0","0","0","0","0","0","0","10"
"BMW INDIA PVT LTD","40","26","45","39","24","32","26","28","38","48","30","42","418"
"BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD","1","0","0","0","0","1","1","0","0","1","0","0","4"
"BOUNCE ELECTRIC 1 PVT LTD","0","0","0","0","2","0","1","0","0","0","2","0","5"
"BULL MACHINES PVT LTD","5","7","8","4","4","3","2","3","1","1","4","2","44"
"BYD INDIA PRIVATE LIMITED","4","1","1","10","5","8","7","12","10","12","3","3","76"
"CASE NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT LTD","30","15","37","19","22","42","9","5","10","8","14","16","227"
"CATERPILLAR INDIA PRIVATE LIMITED","9","13","20","7","18","23","4","11","10","6","9","10","140"
"CHAMPION POLY PLAST","3","6","9","3","2","4","6","8","5","5","0","1","52"
"CHANDANA CORPORATION","0","0","0","0","1","0","0","0","0","0","0","0","1"
"CHINA HAOCHEN (IMPORTER: ADMS MARKETING)","2","0","0","0","0","0","0","0","0","0","0","0","2"
"CLASSIC LEGENDS PVT LTD","113","84","93","88","72","67","74","74","158","284","140","130","1377"
"CNH INDUSTRIAL (INDIA) PVT LTD","50","58","118","50","73","106","133","73","72","78","113","92","1016"
"CONMAT HEAVY INDUSTRIES PVT LTD","1","1","3","2","0","0","0","0","0","1","1","4","13"
"CONTINENTAL ENGINES PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"CONVENIENT MACHINES PVT LTD","0","0","0","0","0","1","0","0","0","0","1","0","2"
"CRANE KRAFT INDIA PRIVATE LIMITED","0","0","2","0","1","1","0","0","0","0","0","0","4"
"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD","71","77","126","76","91","67","75","53","70","76","73","43","898"
"DEEPTI ENGG & IRON &STEEL IND MKG BALIMELA ROAD","3","0","3","0","3","3","3","0","1","3","2","0","21"
"DEEPTI ENGINEERING AND IRON AND STEEL INDUSTRY, MALKANGIRI","1","0","0","0","0","0","0","0","1","0","1","0","3"
"DELTA AUTOCORP LTD","0","0","0","0","3","0","0","0","0","0","0","0","3"
"DHANALAKSHMI ENGINEERING WORKS","0","0","1","0","0","0","0","0","0","0","0","0","1"
"DHANALAXMI ENGINEERING PURI CHARINALA","1","8","1","5","1","0","1","2","1","0","3","2","25"
"DHANAVENKAT ENGINEERING WORKS BARGARH CANAL ROAD","0","2","4","3","0","0","4","0","1","2","0","1","17"
"DHAR IN PVT LTD","0","0","0","0","0","0","0","0","0","0","0","12","12"
"DIAMOND ENGG,CTC","2","2","2","2","2","0","0","0","0","0","0","0","10"
"DIAMOND ENGINEERING CUTTACK BHANPUR","1","4","3","1","4","0","2","0","0","3","0","3","21"
"DILLI ELECTRIC AUTO PVT LTD","23","39","28","14","30","45","17","24","49","68","75","39","451"
"DOOSAN BOBCAT INDIA PVT LTD","4","5","2","3","4","13","4","1","3","9","3","1","52"
"DOZCO (INDIA) PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"DUCATI INDIA PVT LTD","0","0","0","0","0","0","0","1","0","0","0","1","2"
"DULEVO INDIA PVT LTD","0","0","0","0","1","0","1","0","0","0","1","1","4"
"DURGA & DURGA ENG WORKS, HALADIAPADAR, GANJAM","0","1","0","0","0","0","0","0","0","0","0","0","1"
"DURGA AND DURGA ENG WORKS GANJAM HALADIAPADAR","1","0","1","1","0","2","0","0","0","0","1","2","8"
"DURGA ENGINEERING BHADRAK CHARAMPA","0","0","1","2","1","1","0","1","0","0","1","0","7"
"DURGA&DURGA ENGG WORKS,BHMPUR","0","2","0","0","0","0","0","0","0","0","0","0","2"
"DWARI ENGINEERS SAMBALPUR JAIL CHOWK","0","0","0","0","0","0","1","2","0","0","0","1","4"
"E ROYCE MOTORS INDIA PVT LTD","0","0","0","0","0","0","0","0","0","0","0","1","1"
"E-SPRINTO GREEN ENERGY PVT LTD","0","0","0","0","1","0","0","1","0","0","1","0","3"
"EFEV CHARGING SOLUTION PVT LTD","0","0","0","0","0","0","0","0","0","0","1","0","1"
"EICHER TRACTORS","91","90","121","70","92","141","172","113","64","100","140","99","1293"
"ELSA CONCRETING MACHINERY INDIA PVT LTD","0","0","0","0","0","0","1","0","0","0","0","0","1"
"ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP)","32","36","77","37","60","94","160","94","61","52","90","93","886"
"ESCORTS KUBOTA LIMITED (CONSTRUCTION EQUIPMENT)","62","30","36","33","21","24","21","8","11","16","15","23","300"
"ESSAR ENGINEERING","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ESSAR ENGINEERING MAYURBHANJ BARIPADA","2","3","1","2","0","0","0","1","0","1","0","3","13"
"EULER MOTORS PVT LTD","0","0","0","0","0","1","0","0","0","1","3","4","9"
"EVCO AUTOMOBILES PVT LTD","0","0","0","0","0","0","0","1","0","4","3","5","13"
"EVTRIC MOTORS PVT LTD","0","0","1","0","0","0","0","0","0","0","0","0","1"
"EXIDE INDUSTRIES LTD","14","21","17","18","25","17","12","12","12","21","21","13","203"
"FERRARI SPA (IMPORTER:SELECT CARS P LTD)","0","0","0","0","0","0","0","0","0","0","0","1","1"
"FIORI CONCRETE MACHINES INDIA PVT LTD","1","0","0","3","4","2","0","0","2","0","0","1","13"
"FORCE MOTORS LIMITED","203","205","85","118","91","51","58","71","60","95","76","251","1364"
"FRED INDIA PVT LTD","0","2","1","5","8","6","0","0","1","2","1","0","26"
"G.K E-VEHICLS INDUSTRIES PVT LTD","0","0","0","0","0","1","0","0","0","0","0","0","1"
"G.K. RICKSHAW LTD","2","4","0","2","5","6","2","4","1","1","2","1","30"
"GAGAN AUTOMOTIVES","0","0","1","0","0","0","0","0","0","0","0","0","1"
"GOBINDA MOTOR GARAGE TRAILOR UMERKOTE NGPR","0","0","0","0","0","0","0","0","2","1","0","0","3"
