"Maker and Month Wise Data for Karnataka (2025)"

"Maker","2025-Jan","2025-Feb","2025-Mar","2025-Apr","2025-May","2025-Jun","2025-Jul","2025-Aug","2025-Sep","2025-Oct","2025-Nov","2025-Dec","Total"
"3EV INDUSTRIES PVT LTD","130","71","0","0","0","232","1","67","0","0","0","95","596"
"A D AGRO WORKS","0","0","0","0","1","0","0","0","0","0","0","0","1"
"A. A. TRAILOR","0","0","0","0","0","0","0","0","1","1","0","0","2"
"A1 HEAVY EQUIPMENTS DEVELOPER","2","0","0","0","0","0","1","0","0","0","0","0","3"
"AARON INDUSTRIES","0","0","0","0","1","0","0","0","0","0","0","0","1"
"ACTION CONSTRUCTION EQUIPMENT LTD.","83","75","113","40","51","48","41","25","52","39","47","37","651"
"ADICO ESCORTS AGRI EQUIPMENTS PVT. LTD.","3","1","1","0","0","1","1","1","1","1","2","1","13"
"ADISHWAR AUTO RIDE INDIA PVT LTD","2","4","0","0","6","4","4","0","2","7","5","5","39"
"ADITYA AGRO INDUSTRIES","0","1","0","0","1","0","0","0","0","0","0","0","2"
"ADM TECHNOLOGIES PVT. LTD.","27","0","0","0","0","0","0","0","0","0","0","0","27"
"AGRO INDUSTRIES","12","5","7","6","17","10","7","7","6","10","13","4","104"
"AJAX ENGINEERING LTD","35","13","49","28","27","55","6","13","15","21","16","22","300"
"AJAX FIORI ENGINEERING PVT LTD","0","1","0","0","0","0","0","0","0","0","0","0","1"
"AKASH TRAILOR","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ALL TERRAIN CRANE","1","1","0","0","1","1","4","2","2","0","0","0","12"
"ALTIGREEN PROPULSION LABS PVT LTD","2","2","5","0","0","0","0","0","0","0","0","0","9"
"AMARJEET HARVESTER INDUSTRY","0","0","0","0","0","0","0","0","1","0","0","0","1"
"AMMANN INDIA PVT LTD","0","2","3","0","0","0","0","2","0","0","0","1","8"
"AMPERE VEHICLES PRIVATE LIMITED","1","1","1","0","0","0","0","0","0","0","0","0","3"
