"Maker and Month Wise Data for Tamil Nadu (2025)"

"Maker","2025-Jan","2025-Feb","2025-Mar","2025-Apr","2025-May","2025-Jun","2025-Jul","2025-Aug","2025-Sep","2025-Oct","2025-Nov","2025-Dec","Total"
"A1 HEAVY EQUIPMENTS DEVELOPER","0","1","0","0","0","0","0","0","0","0","0","0","1"
"ACTION CONSTRUCTION EQUIPMENT LTD.","67","85","61","78","43","46","30","19","48","40","35","49","601"
"ADISHWAR AUTO RIDE INDIA PVT LTD","1","0","0","0","0","0","2","1","2","0","1","6","13"
"ADM TECHNOLOGIES PVT. LTD.","1","15","0","1","0","0","0","0","0","0","0","0","17"
"AERODRIVE PVT LTD","1","1","0","0","0","1","0","2","2","1","2","3","13"
"AGRI KING TRACTORS & EQUIPMENTS PVT LTD","1","0","6","2","0","1","1","1","1","2","2","1","18"
"AJAX ENGINEERING LTD","20","12","22","17","11","22","4","6","6","11","10","11","152"
"ALL TERRAIN CRANE","3","0","0","0","1","0","1","1","3","0","1","0","10"
"ALTIGREEN PROPULSION LABS PVT LTD","2","3","0","0","0","0","0","0","10","0","0","0","15"
"AMMANN INDIA PVT LTD","4","8","7","5","3","4","2","6","1","4","10","3","57"
"AMPERE VEHICLES PRIVATE LIMITED","3","1","2","0","0","0","0","0","0","0","0","0","6"
"ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.)","0","0","1","2","1","1","0","0","0","0","0","0","5"
"ANVITA AUTO TECH WORKS PVT LTD","2","0","0","0","0","0","0","0","0","0","0","0","2"
"APOLLO CARMIX EQUIPMENTS PVT LTD","0","0","0","0","0","0","0","0","1","0","0","1","2"
"ASHOK LEYLAND LTD","2352","2265","2393","2857","2391","2474","2887","2633","2220","2418","2617","2932","30439"
"ATHER ENERGY LTD","1686","1636","1996","1703","1426","1924","2163","1916","2149","2509","2012","2184","23304"
"ATUL AUTO LTD","166","152","102","128","130","135","133","124","159","172","176","127","1704"
